CPU %,Memory %,Memory mb,Memory max,Disk %,Date/Time
1.0,45.8,714452992,1133076480,39.0,2023-10-20 14:28:46.682625
0.9,45.8,714412032,1133117440,39.0,2023-10-20 14:29:46.682636
0.9,45.5,709226496,1138302976,39.0,2023-10-20 14:30:46.682285
0.9,45.5,708460544,1139068928,39.0,2023-10-20 14:31:46.682269
0.9,45.5,708706304,1138823168,39.0,2023-10-20 14:32:46.682542
0.8,45.5,708513792,1139015680,39.0,2023-10-20 14:33:46.682912
0.8,45.5,708792320,1138737152,39.0,2023-10-20 14:34:46.682272
0.8,45.5,708747264,1138782208,39.0,2023-10-20 14:35:46.682514
0.8,45.5,708681728,1138847744,39.0,2023-10-20 14:36:46.682241
0.8,45.5,708784128,1138745344,39.0,2023-10-20 14:37:46.682018
0.8,45.5,708972544,1138556928,39.0,2023-10-20 14:38:46.682421
0.8,45.5,708857856,1138671616,39.0,2023-10-20 14:39:46.682298
0.8,45.5,708911104,1138618368,39.0,2023-10-20 14:40:46.682277
0.8,45.5,708993024,1138532352,39.0,2023-10-20 14:41:46.682557
0.8,45.5,708972544,1138556928,39.0,2023-10-20 14:42:46.682134
0.7,45.5,708890624,1138638848,39.0,2023-10-20 14:43:46.682294
0.7,45.5,709189632,1138339840,39.0,2023-10-20 14:44:46.682581
0.7,45.5,709128192,1138401280,39.0,2023-10-20 14:45:46.682142
0.7,45.5,709279744,1138249728,39.0,2023-10-20 14:46:46.682158
0.7,45.5,709177344,1138352128,39.0,2023-10-20 14:47:46.681988
0.7,45.5,709345280,1138184192,39.0,2023-10-20 14:48:46.682349
0.7,45.5,709349376,1138180096,39.0,2023-10-20 14:49:46.682173
0.7,45.5,709169152,1138360320,39.0,2023-10-20 14:50:46.682095
0.7,45.5,709435392,1138094080,39.0,2023-10-20 14:51:46.682045
0.7,45.5,708366336,1139163136,39.0,2023-10-20 14:52:46.682148
0.7,45.5,708366336,1139163136,39.0,2023-10-20 14:53:46.682167
0.7,45.5,708468736,1139060736,39.0,2023-10-20 14:54:46.682372
0.7,45.5,708554752,1138974720,39.0,2023-10-20 14:55:46.682268
0.7,45.5,708386816,1139142656,39.0,2023-10-20 14:56:46.682135
0.8,45.4,707448832,1140080640,39.0,2023-10-20 14:57:46.682699
0.8,45.4,706662400,1140867072,39.0,2023-10-20 14:58:46.682778
0.7,45.4,706605056,1140924416,39.0,2023-10-20 14:59:46.682208
0.7,45.4,706711552,1140817920,39.0,2023-10-20 15:00:46.682338
0.7,45.3,703578112,1143951360,39.0,2023-10-20 15:01:46.682216
0.7,45.3,703864832,1143664640,39.0,2023-10-20 15:02:46.682233
0.7,45.4,706035712,1141493760,39.0,2023-10-20 15:03:46.682446
0.8,45.4,706727936,1140801536,39.0,2023-10-20 15:04:46.682353
0.8,45.4,706981888,1140547584,39.0,2023-10-20 15:05:46.682264
0.8,45.4,706924544,1140604928,39.0,2023-10-20 15:06:46.682560
0.9,45.7,711938048,1135591424,39.0,2023-10-20 15:07:46.682421
0.9,45.6,711315456,1136214016,39.0,2023-10-20 15:08:46.682358
1.0,45.7,711909376,1135620096,39.0,2023-10-20 15:09:46.682301
1.0,45.7,713609216,1133920256,39.0,2023-10-20 15:10:46.682192
1.0,45.7,712753152,1134776320,39.0,2023-10-20 15:11:46.682086
1.0,45.7,712007680,1135521792,39.0,2023-10-20 15:12:46.682095
1.0,45.6,711475200,1136054272,39.0,2023-10-20 15:13:46.682264
1.0,45.7,711921664,1135607808,39.0,2023-10-20 15:14:46.682250
1.0,45.6,710766592,1136762880,39.0,2023-10-20 15:15:46.682018
1.0,45.6,711548928,1135980544,39.0,2023-10-20 15:16:46.682323
1.0,45.7,713506816,1133957120,39.0,2023-10-20 15:17:46.682147
1.0,45.6,711323648,1136009216,39.0,2023-10-20 15:18:46.682595
1.2,45.7,712306688,1135026176,39.0,2023-10-20 15:19:46.682650
1.2,45.7,712753152,1134579712,39.0,2023-10-20 15:20:46.682303
1.2,45.7,713256960,1134075904,39.0,2023-10-20 15:21:46.682132
1.3,45.8,714596352,1132736512,39.0,2023-10-20 15:22:46.682347
1.3,45.8,715333632,1131999232,39.0,2023-10-20 15:23:46.682351
1.3,45.7,712753152,1134579712,39.0,2023-10-20 15:24:46.682273
1.3,45.7,713031680,1134301184,39.0,2023-10-20 15:25:46.682462
1.3,45.7,713060352,1134272512,39.0,2023-10-20 15:26:46.682235
1.3,45.7,713076736,1134256128,39.0,2023-10-20 15:27:46.682062
1.3,45.7,712351744,1134981120,39.0,2023-10-20 15:28:46.682201
1.1,45.7,713175040,1134157824,39.0,2023-10-20 15:29:46.682132
1.1,45.7,713453568,1133879296,39.0,2023-10-20 15:30:46.682049
1.1,45.7,713596928,1133735936,39.0,2023-10-20 15:31:46.682236
1.1,45.8,713719808,1133613056,39.0,2023-10-20 15:32:46.682205
1.1,45.7,713523200,1133809664,39.0,2023-10-20 15:33:46.682178
1.1,45.8,713641984,1133690880,39.0,2023-10-20 15:34:46.682376
1.1,45.8,715223040,1132109824,39.0,2023-10-20 15:35:46.682139
1.1,45.8,713678848,1133654016,39.0,2023-10-20 15:36:46.682462
1.0,45.7,713400320,1133932544,39.0,2023-10-20 15:37:46.682456
1.0,45.7,713248768,1134084096,39.0,2023-10-20 15:38:46.682189
1.0,45.8,713809920,1133522944,39.0,2023-10-20 15:39:46.682287
1.0,45.5,707481600,1139851264,39.0,2023-10-20 15:40:46.682345
1.0,45.5,708177920,1139154944,39.0,2023-10-20 15:41:46.682117
1.0,45.5,707579904,1139752960,39.0,2023-10-20 15:42:46.682296
1.0,45.6,709763072,1137569792,39.0,2023-10-20 15:43:46.683239
1.0,45.5,708018176,1139314688,39.0,2023-10-20 15:44:46.682630
1.0,45.5,708341760,1138991104,39.0,2023-10-20 15:45:46.682054
0.9,45.5,708313088,1139019776,39.0,2023-10-20 15:46:46.682299
0.9,45.5,707878912,1139453952,39.0,2023-10-20 15:47:46.682252
0.9,45.4,706785280,1140547584,39.0,2023-10-20 15:48:46.682074
1.0,45.5,708624384,1138708480,39.0,2023-10-20 15:49:46.682177
0.9,45.5,708186112,1139146752,39.0,2023-10-20 15:50:46.682103
0.9,45.5,708603904,1138728960,39.0,2023-10-20 15:51:46.682123
0.9,45.5,708489216,1138843648,39.0,2023-10-20 15:52:46.682438
0.9,45.5,708087808,1139245056,39.0,2023-10-20 15:53:46.682627
0.9,45.5,708423680,1138909184,39.0,2023-10-20 15:54:46.682507
0.9,45.5,708104192,1139228672,39.0,2023-10-20 15:55:46.682908
0.9,45.4,707067904,1140264960,39.0,2023-10-20 15:56:46.682570
0.9,45.4,706940928,1140391936,39.0,2023-10-20 15:57:46.682944
0.9,45.4,707022848,1140310016,39.0,2023-10-20 15:58:46.683008
0.8,45.4,707252224,1140080640,39.0,2023-10-20 15:59:46.682231
0.8,45.4,707100672,1140232192,39.0,2023-10-20 16:00:46.682103
0.8,45.4,707125248,1140207616,39.0,2023-10-20 16:01:46.682550
0.8,45.4,707198976,1140133888,39.0,2023-10-20 16:02:46.682500
0.8,45.5,707362816,1139970048,39.0,2023-10-20 16:03:46.682111
0.8,45.4,707252224,1140080640,39.0,2023-10-20 16:04:46.682506
0.8,45.5,707350528,1139982336,39.0,2023-10-20 16:05:46.682693
0.8,45.4,707186688,1140146176,39.0,2023-10-20 16:06:46.682292
0.9,45.6,711049216,1136283648,39.0,2023-10-20 16:07:46.682210
0.9,45.6,711147520,1136185344,39.0,2023-10-20 16:08:46.682104
0.9,45.6,711237632,1136095232,39.0,2023-10-20 16:09:46.682061
0.9,45.7,712929280,1134403584,39.0,2023-10-20 16:10:46.682055
0.9,45.6,711077888,1136254976,39.0,2023-10-20 16:11:46.682093
0.9,45.6,711364608,1135968256,39.0,2023-10-20 16:12:46.682292
0.9,45.6,711200768,1136132096,39.0,2023-10-20 16:13:46.682640
0.9,45.6,711274496,1136058368,39.0,2023-10-20 16:14:46.682543
0.9,45.6,711217152,1136115712,39.0,2023-10-20 16:15:46.682264
0.9,45.7,713101312,1134231552,39.0,2023-10-20 16:16:46.682562
0.9,45.6,711507968,1135824896,39.0,2023-10-20 16:17:46.682215
0.9,45.7,712355840,1134977024,39.0,2023-10-20 16:18:46.682025
0.9,45.6,711454720,1135874048,39.0,2023-10-20 16:19:46.683005
0.9,45.6,711471104,1135861760,39.0,2023-10-20 16:20:46.682511
0.9,45.7,711684096,1135648768,39.0,2023-10-20 16:21:46.682239
0.9,45.7,712605696,1134727168,39.0,2023-10-20 16:22:46.682158
0.9,45.6,711008256,1136324608,39.0,2023-10-20 16:23:46.682486
0.8,45.6,710852608,1136480256,39.0,2023-10-20 16:24:46.682144
0.9,45.6,710967296,1136361472,39.0,2023-10-20 16:25:46.682103
0.9,45.7,713023488,1134305280,39.0,2023-10-20 16:26:46.682473
0.8,45.6,711094272,1136234496,39.0,2023-10-20 16:27:46.682752
0.8,45.6,711077888,1136250880,39.0,2023-10-20 16:28:46.682349
0.9,45.6,709996544,1137332224,39.0,2023-10-20 16:29:46.682398
0.9,45.6,710037504,1137291264,39.0,2023-10-20 16:30:46.682282
0.9,45.6,710873088,1136455680,39.0,2023-10-20 16:31:46.682285
0.8,45.7,711573504,1135755264,39.0,2023-10-20 16:32:46.682712
0.8,45.6,709967872,1137360896,39.0,2023-10-20 16:33:46.682717
0.9,45.6,710250496,1137078272,39.0,2023-10-20 16:34:46.682183
0.9,45.6,710275072,1137053696,39.0,2023-10-20 16:35:46.682462
0.8,45.6,710393856,1136934912,39.0,2023-10-20 16:36:46.682236
0.8,45.6,710733824,1136594944,39.0,2023-10-20 16:37:46.682063
0.8,45.6,711073792,1136254976,39.0,2023-10-20 16:38:46.682527
0.8,45.6,711036928,1136291840,39.0,2023-10-20 16:39:46.682242
0.8,45.6,711262208,1136066560,39.0,2023-10-20 16:40:46.682272
0.8,45.6,711143424,1136185344,39.0,2023-10-20 16:41:46.682698
0.8,45.7,712605696,1134723072,39.0,2023-10-20 16:42:46.682599
0.8,45.6,711204864,1136123904,39.0,2023-10-20 16:43:46.682241
0.8,45.6,711294976,1136033792,39.0,2023-10-20 16:44:46.682520
0.8,45.6,711348224,1135980544,39.0,2023-10-20 16:45:46.682456
0.8,45.5,708263936,1139064832,39.0,2023-10-20 16:46:46.682093
0.8,45.4,706691072,1140637696,39.0,2023-10-20 16:47:46.682292
0.8,45.5,707801088,1139527680,39.0,2023-10-20 16:48:46.682447
0.8,45.5,707952640,1139376128,39.0,2023-10-20 16:49:46.682449
0.8,45.4,707235840,1140092928,39.0,2023-10-20 16:50:46.682358
0.8,45.4,707076096,1140252672,39.0,2023-10-20 16:51:46.682431
0.8,45.4,707182592,1140137984,39.0,2023-10-20 16:52:46.682090
0.8,45.4,707231744,1140088832,39.0,2023-10-20 16:53:46.682125
0.8,45.4,707334144,1139986432,39.0,2023-10-20 16:54:46.682589
0.8,45.4,707293184,1140027392,39.0,2023-10-20 16:55:46.682403
0.8,45.5,707407872,1139912704,39.0,2023-10-20 16:56:46.682075
0.8,45.4,707186688,1140133888,39.0,2023-10-20 16:57:46.682339
0.8,45.5,707387392,1139933184,39.0,2023-10-20 16:58:46.682616
0.7,45.5,707588096,1139732480,39.0,2023-10-20 16:59:46.682271
0.8,45.5,707428352,1139892224,39.0,2023-10-20 17:00:46.682381
0.8,45.5,707428352,1139892224,39.0,2023-10-20 17:01:46.682582
0.8,45.5,707547136,1139773440,39.0,2023-10-20 17:02:46.682494
0.8,45.5,707555328,1139765248,39.0,2023-10-20 17:03:46.682313
0.8,45.5,707596288,1139724288,39.0,2023-10-20 17:04:46.682231
0.8,45.5,708399104,1138921472,39.0,2023-10-20 17:05:46.682294
0.8,45.5,708403200,1138917376,39.0,2023-10-20 17:06:46.682409
0.9,45.7,712859648,1134460928,39.0,2023-10-20 17:07:46.682567
0.9,45.7,713158656,1134161920,39.0,2023-10-20 17:08:46.682272
0.9,45.7,713318400,1134002176,39.0,2023-10-20 17:09:46.682048
0.8,45.7,713322496,1133998080,39.0,2023-10-20 17:10:46.682194
0.8,45.7,712577024,1134743552,39.0,2023-10-20 17:11:46.682108
0.8,45.7,712519680,1134800896,39.0,2023-10-20 17:12:46.681995
0.8,45.7,712499200,1134821376,39.0,2023-10-20 17:13:46.682581
0.8,45.7,712450048,1134870528,39.0,2023-10-20 17:14:46.682404
0.8,45.7,712667136,1134653440,39.0,2023-10-20 17:15:46.682038
0.8,45.7,712499200,1134821376,39.0,2023-10-20 17:16:46.682944
0.7,45.7,712568832,1134751744,39.0,2023-10-20 17:17:46.682390
0.7,45.7,712757248,1134563328,39.0,2023-10-20 17:18:46.682102
0.7,45.7,712822784,1134497792,39.0,2023-10-20 17:19:46.682758
0.7,45.7,712769536,1134551040,39.0,2023-10-20 17:20:46.682481
0.8,45.7,712892416,1134428160,39.0,2023-10-20 17:21:46.682048
0.8,45.7,712994816,1134325760,39.0,2023-10-20 17:22:46.682726
0.8,45.7,712933376,1134387200,39.0,2023-10-20 17:23:46.682565
0.8,45.7,712908800,1134411776,39.0,2023-10-20 17:24:46.682220
0.8,45.7,712962048,1134358528,39.0,2023-10-20 17:25:46.682219
0.8,45.7,712970240,1134350336,39.0,2023-10-20 17:26:46.682963
0.8,45.7,712966144,1134354432,39.0,2023-10-20 17:27:46.682343
0.7,45.7,713195520,1134125056,39.0,2023-10-20 17:28:46.682166
0.7,45.7,713089024,1134231552,39.0,2023-10-20 17:29:46.682797
0.8,45.7,713093120,1134227456,39.0,2023-10-20 17:30:46.682313
0.8,45.7,713232384,1134088192,39.0,2023-10-20 17:31:46.682062
0.8,45.6,711168000,1136152576,39.0,2023-10-20 17:32:46.682358
0.7,45.6,711311360,1136009216,39.0,2023-10-20 17:33:46.682137
0.8,45.6,711331840,1135988736,39.0,2023-10-20 17:34:46.681990
0.8,45.6,711188480,1136132096,39.0,2023-10-20 17:35:46.682322
0.7,45.6,711274496,1136046080,39.0,2023-10-20 17:36:46.682286
0.7,45.7,711548928,1135771648,39.0,2023-10-20 17:37:46.682273
0.7,45.7,712069120,1135251456,39.0,2023-10-20 17:38:46.682600
0.7,45.7,712208384,1135112192,39.0,2023-10-20 17:39:46.682344
0.8,45.7,712941568,1134379008,39.0,2023-10-20 17:40:46.682089
0.8,45.7,712843264,1134477312,39.0,2023-10-20 17:41:46.682441
0.8,45.7,713314304,1134006272,39.0,2023-10-20 17:42:46.682378
0.8,45.7,712458240,1134862336,39.0,2023-10-20 17:43:46.682205
0.8,45.7,712753152,1134567424,39.0,2023-10-20 17:44:46.682147
0.8,45.7,712830976,1134489600,39.0,2023-10-20 17:45:46.682877
0.8,45.7,712781824,1134538752,39.0,2023-10-20 17:46:46.682723
0.8,45.7,712855552,1134465024,39.0,2023-10-20 17:47:46.682193
0.8,45.7,712806400,1134514176,39.0,2023-10-20 17:48:46.682364
0.8,45.7,712826880,1134493696,39.0,2023-10-20 17:49:46.682243
0.7,45.7,712806400,1134514176,39.0,2023-10-20 17:50:46.682358
0.7,45.7,712978432,1134342144,39.0,2023-10-20 17:51:46.682532
0.7,45.7,713011200,1134309376,39.0,2023-10-20 17:52:46.682604
0.7,45.7,713076736,1134243840,39.0,2023-10-20 17:53:46.682090
0.7,45.7,713089024,1134231552,39.0,2023-10-20 17:54:46.682352
0.7,45.7,713093120,1134227456,39.0,2023-10-20 17:55:46.682369
0.7,45.7,713195520,1134125056,39.0,2023-10-20 17:56:46.682137
0.6,45.7,713281536,1134039040,39.0,2023-10-20 17:57:46.682605
0.6,45.8,714153984,1133166592,39.0,2023-10-20 17:58:46.682505
0.7,45.8,714338304,1132982272,39.0,2023-10-20 17:59:46.682180
0.7,45.8,714899456,1132421120,39.0,2023-10-20 18:00:46.682083
0.7,45.7,713355264,1133965312,39.0,2023-10-20 18:01:46.682318
0.7,45.7,713347072,1133969408,39.0,2023-10-20 18:02:46.682210
0.7,45.8,714268672,1133051904,39.0,2023-10-20 18:03:46.682620
0.7,45.7,713400320,1133920256,39.0,2023-10-20 18:04:46.682671
0.7,45.8,715255808,1132064768,39.0,2023-10-20 18:05:46.682942
0.7,45.7,713355264,1133965312,39.0,2023-10-20 18:06:46.684552
0.9,45.8,713646080,1133674496,39.0,2023-10-20 18:07:46.688964
0.9,45.8,713658368,1133662208,39.0,2023-10-20 18:08:46.688796
1.0,45.8,714620928,1132699648,39.0,2023-10-20 18:09:46.688457
1.0,45.8,714674176,1132646400,39.0,2023-10-20 18:10:46.688780
1.0,45.8,714883072,1132437504,39.0,2023-10-20 18:11:46.688739
1.1,45.8,714805248,1132515328,39.0,2023-10-20 18:12:46.689290
1.1,45.7,712990720,1134329856,39.0,2023-10-20 18:13:46.690427
1.1,45.7,713244672,1134075904,39.0,2023-10-20 18:14:46.688975
1.1,45.7,713457664,1133862912,39.0,2023-10-20 18:15:46.688983
1.2,45.5,708407296,1138913280,39.0,2023-10-20 18:16:46.688450
1.1,45.5,708562944,1138757632,39.0,2023-10-20 18:17:46.688903
1.1,45.5,708509696,1138810880,39.0,2023-10-20 18:18:46.690057
1.1,45.6,709533696,1137786880,39.0,2023-10-20 18:19:46.689396
1.1,45.6,709439488,1137881088,39.0,2023-10-20 18:20:46.689656
1.1,45.5,708517888,1138802688,39.0,2023-10-20 18:21:46.689260
1.1,45.6,710172672,1137147904,39.0,2023-10-20 18:22:46.688999
1.1,45.5,708677632,1138642944,39.0,2023-10-20 18:23:46.688757
1.1,45.5,708841472,1138479104,39.0,2023-10-20 18:24:46.689475
1.1,45.5,709148672,1138171904,39.0,2023-10-20 18:25:46.690016
1.1,45.6,710520832,1136799744,39.0,2023-10-20 18:26:46.689289
1.1,45.6,709459968,1137860608,39.0,2023-10-20 18:27:46.688967
1.1,45.6,709947392,1137373184,39.0,2023-10-20 18:28:46.688652
1.1,45.6,710782976,1136537600,39.0,2023-10-20 18:29:46.688693
1.1,45.6,711077888,1136242688,39.0,2023-10-20 18:30:46.688866
1.1,45.6,710139904,1137180672,39.0,2023-10-20 18:31:46.688653
1.1,45.6,710021120,1137299456,39.0,2023-10-20 18:32:46.688834
1.1,45.6,710189056,1137131520,39.0,2023-10-20 18:33:46.688664
1.1,45.6,710127616,1137192960,39.0,2023-10-20 18:34:46.688984
1.1,45.6,710156288,1137164288,39.0,2023-10-20 18:35:46.688720
1.1,45.6,710111232,1137209344,39.0,2023-10-20 18:36:46.689196
1.1,45.5,709263360,1138057216,39.0,2023-10-20 18:37:46.688704
1.1,45.5,709197824,1138122752,39.0,2023-10-20 18:38:46.688544
1.1,45.5,709423104,1137897472,39.0,2023-10-20 18:39:46.688497
1.1,45.5,709201920,1138118656,39.0,2023-10-20 18:40:46.688719
1.1,45.6,709459968,1137860608,39.0,2023-10-20 18:41:46.688968
1.1,45.6,709464064,1137856512,39.0,2023-10-20 18:42:46.689690
1.1,45.6,709533696,1137786880,39.0,2023-10-20 18:43:46.688529
1.1,45.6,709525504,1137795072,39.0,2023-10-20 18:44:46.688294
1.1,45.6,709660672,1137659904,39.0,2023-10-20 18:45:46.688526
1.1,45.6,709701632,1137618944,39.0,2023-10-20 18:46:46.689870
1.1,45.6,710250496,1137070080,39.0,2023-10-20 18:47:46.689339
1.1,45.6,710684672,1136635904,39.0,2023-10-20 18:48:46.689203
1.1,45.5,707543040,1139777536,39.0,2023-10-20 18:49:46.689269
1.1,45.5,707461120,1139859456,39.0,2023-10-20 18:50:46.689343
1.1,45.5,707571712,1139748864,39.0,2023-10-20 18:51:46.689876
1.1,45.5,707534848,1139785728,39.0,2023-10-20 18:52:46.689440
1.1,45.5,707661824,1139658752,39.0,2023-10-20 18:53:46.689203
1.1,45.5,707649536,1139671040,39.0,2023-10-20 18:54:46.690008
1.1,45.5,707686400,1139634176,39.0,2023-10-20 18:55:46.689737
1.1,45.5,707825664,1139494912,39.0,2023-10-20 18:56:46.689628
1.1,45.5,707743744,1139576832,39.0,2023-10-20 18:57:46.689206
1.1,45.5,707862528,1139458048,39.0,2023-10-20 18:58:46.689101
1.1,45.5,707833856,1139482624,39.0,2023-10-20 18:59:46.688904
1.1,45.5,707837952,1139482624,39.0,2023-10-20 19:00:46.689324
1.1,45.5,708030464,1139290112,39.0,2023-10-20 19:01:46.689884
1.1,45.5,707956736,1139359744,39.0,2023-10-20 19:02:46.689767
1.1,45.5,708100096,1139220480,39.0,2023-10-20 19:03:46.689176
1.1,45.5,707964928,1139355648,39.0,2023-10-20 19:04:46.689428
1.1,45.5,708161536,1139159040,39.0,2023-10-20 19:05:46.689974
1.1,45.5,707964928,1139355648,39.0,2023-10-20 19:06:46.689659
1.2,45.7,712155136,1135165440,39.0,2023-10-20 19:07:46.689849
1.2,45.7,712151040,1135169536,39.0,2023-10-20 19:08:46.688950
1.2,45.7,712138752,1135177728,39.0,2023-10-20 19:09:46.689683
1.2,45.7,712237056,1135083520,39.0,2023-10-20 19:10:46.690179
1.2,45.7,712253440,1135067136,39.0,2023-10-20 19:11:46.689157
1.2,45.7,712384512,1134936064,39.0,2023-10-20 19:12:46.689471
1.2,45.7,712290304,1135026176,39.0,2023-10-20 19:13:46.689312
1.2,45.7,713269248,1134051328,39.0,2023-10-20 19:14:46.689585
1.2,45.7,713474048,1133846528,39.0,2023-10-20 19:15:46.688684
1.2,45.7,712622080,1134698496,39.0,2023-10-20 19:16:46.689281
1.1,45.7,712462336,1134858240,39.0,2023-10-20 19:17:46.688978
1.2,45.7,712675328,1134645248,39.0,2023-10-20 19:18:46.688908
1.2,45.7,713113600,1134206976,39.0,2023-10-20 19:19:46.689877
1.2,45.7,713199616,1134116864,39.0,2023-10-20 19:20:46.689925
1.2,45.8,714903552,1132412928,39.0,2023-10-20 19:21:46.688933
1.2,45.5,708980736,1138339840,39.0,2023-10-20 19:22:46.689269
1.2,45.5,708124672,1139195904,39.0,2023-10-20 19:23:46.689636
1.1,45.5,708390912,1138929664,39.0,2023-10-20 19:24:46.689429
1.1,45.5,708358144,1138962432,39.0,2023-10-20 19:25:46.689183
1.1,45.5,708423680,1138896896,39.0,2023-10-20 19:26:46.689818
1.0,45.5,708403200,1138917376,39.0,2023-10-20 19:27:46.689052
1.0,45.5,708489216,1138827264,39.0,2023-10-20 19:28:46.687249
1.0,45.5,708497408,1138823168,39.0,2023-10-20 19:29:46.688143
1.0,45.5,708550656,1138769920,39.0,2023-10-20 19:30:46.689725
1.0,45.5,708567040,1138753536,39.0,2023-10-20 19:31:46.689494
1.0,45.5,708472832,1138847744,39.0,2023-10-20 19:32:46.689185
1.0,45.5,708517888,1138802688,39.0,2023-10-20 19:33:46.688723
1.0,45.5,708493312,1138827264,39.0,2023-10-20 19:34:46.688581
1.0,45.5,708653056,1138667520,39.0,2023-10-20 19:35:46.688724
1.0,45.5,708726784,1138593792,39.0,2023-10-20 19:36:46.689737
1.0,45.5,708730880,1138589696,39.0,2023-10-20 19:37:46.689512
1.0,45.5,709058560,1138262016,39.0,2023-10-20 19:38:46.688940
1.0,45.5,709124096,1138196480,39.0,2023-10-20 19:39:46.688841
1.0,45.6,709648384,1137672192,39.0,2023-10-20 19:40:46.689133
1.0,45.6,709849088,1137471488,39.0,2023-10-20 19:41:46.689291
1.0,45.6,709984256,1137336320,39.0,2023-10-20 19:42:46.688613
1.0,45.6,709939200,1137381376,39.0,2023-10-20 19:43:46.689233
1.0,45.6,710103040,1137209344,39.0,2023-10-20 19:44:46.689168
1.1,45.6,709914624,1137397760,39.0,2023-10-20 19:45:46.689391
1.1,45.6,710164480,1137147904,39.0,2023-10-20 19:46:46.690209
1.1,45.6,710135808,1137176576,39.0,2023-10-20 19:47:46.688653
1.1,45.6,710119424,1137192960,39.0,2023-10-20 19:48:46.688046
1.1,45.6,710053888,1137258496,39.0,2023-10-20 19:49:46.686825
1.1,45.6,710094848,1137213440,39.0,2023-10-20 19:50:46.687661
1.1,45.5,709349376,1137963008,39.0,2023-10-20 19:51:46.687168
1.1,45.5,709398528,1137913856,39.0,2023-10-20 19:52:46.688293
1.1,45.6,709439488,1137872896,39.0,2023-10-20 19:53:46.689897
1.0,45.6,709451776,1137860608,39.0,2023-10-20 19:54:46.689024
1.1,45.6,709537792,1137774592,39.0,2023-10-20 19:55:46.688897
1.0,45.6,709554176,1137758208,39.0,2023-10-20 19:56:46.688951
1.0,45.6,709672960,1137639424,39.0,2023-10-20 19:57:46.689480
1.1,45.6,709541888,1137766400,39.0,2023-10-20 19:58:46.689429
1.1,45.6,709558272,1137750016,39.0,2023-10-20 19:59:46.689601
1.1,45.6,709763072,1137549312,39.0,2023-10-20 20:00:46.687791
1.2,45.6,710852608,1136459776,39.0,2023-10-20 20:01:46.688933
1.2,45.7,711856128,1135456256,39.0,2023-10-20 20:02:46.689486
1.2,45.7,711745536,1135566848,39.0,2023-10-20 20:03:46.689155
1.2,45.7,712736768,1134575616,39.0,2023-10-20 20:04:46.689810
1.2,45.6,710934528,1136377856,39.0,2023-10-20 20:05:46.689553
1.2,45.8,713846784,1133465600,39.0,2023-10-20 20:06:46.689454
1.5,46.0,717991936,1129283584,39.0,2023-10-20 20:07:46.689712
1.5,45.9,717107200,1130168320,39.0,2023-10-20 20:08:46.688704
1.5,46.1,719912960,1127362560,39.0,2023-10-20 20:09:46.688674
1.5,45.9,717303808,1129967616,39.0,2023-10-20 20:10:46.689271
1.4,46.0,718876672,1128398848,39.0,2023-10-20 20:11:46.688957
1.5,46.0,718557184,1128718336,39.0,2023-10-20 20:12:46.688826
1.5,46.0,718610432,1128665088,39.0,2023-10-20 20:13:46.688598
1.5,46.0,718843904,1128431616,39.0,2023-10-20 20:14:46.688493
1.5,46.0,718819328,1128456192,39.0,2023-10-20 20:15:46.688826
1.5,46.1,720809984,1126461440,39.0,2023-10-20 20:16:46.688817
